Employee_ID,Employee_Name,Department,Date,Tasks_Completed,Target_Tasks,Quality_Score,Hours_Worked,Year,Month,Month_Name,Productivity_Pct,Efficiency,Performance_Category,Quality_Category,Hit_Target
E015,Employee_15,QA,2026-01-21,56,50,97.55,6,2026,1,Jan 2026,112.0,9.33,Excellent,High Quality,True
E016,Employee_16,Operations,2026-01-21,40,50,93.1,9,2026,1,Jan 2026,80.0,4.44,Below Average,Good Quality,False
E017,Employee_17,AI,2026-01-21,53,50,95.46,9,2026,1,Jan 2026,106.0,5.89,Good,High Quality,True
E018,Employee_18,Data,2026-01-21,48,50,97.29,7,2026,1,Jan 2026,96.0,6.86,Average,High Quality,False
E019,Employee_19,QA,2026-01-21,63,50,94.2,7,2026,1,Jan 2026,126.0,9.0,Excellent,Good Quality,True
E020,Employee_20,Operations,2026-01-21,42,50,89.24,7,2026,1,Jan 2026,84.0,6.0,Below Average,Average Quality,False
E021,Employee_21,AI,2026-01-21,45,50,93.23,10,2026,1,Jan 2026,90.0,4.5,Average,Good Quality,False
E022,Employee_22,Data,2026-01-21,54,50,95.03,9,2026,1,Jan 2026,108.0,6.0,Good,High Quality,True
E023,Employee_23,QA,2026-01-21,50,50,100.0,10,2026,1,Jan 2026,100.0,5.0,Good,High Quality,True
E024,Employee_24,Operations,2026-01-21,58,50,81.41,10,2026,1,Jan 2026,116.0,5.8,Excellent,Below Average,True
E025,Employee_25,AI,2026-01-21,32,50,93.89,8,2026,1,Jan 2026,64.0,4.0,Poor,Good Quality,False
E026,Employee_26,Data,2026-01-21,60,50,90.54,8,2026,1,Jan 2026,120.0,7.5,Excellent,Good Quality,True
E027,Employee_27,QA,2026-01-21,49,50,93.91,9,2026,1,Jan 2026,98.0,5.44,Average,Good Quality,False
E028,Employee_28,Operations,2026-01-21,54,50,100.0,10,2026,1,Jan 2026,108.0,5.4,Good,High Quality,True
E029,Employee_29,AI,2026-01-21,78,50,97.45,8,2026,1,Jan 2026,156.0,9.75,Excellent,High Quality,True
E030,Employee_30,Data,2026-01-21,41,50,97.14,10,2026,1,Jan 2026,82.0,4.1,Below Average,High Quality,False
E031,Employee_31,QA,2026-01-21,54,50,92.7,7,2026,1,Jan 2026,108.0,7.71,Good,Good Quality,True
E032,Employee_32,Operations,2026-01-21,48,50,100.0,7,2026,1,Jan 2026,96.0,6.86,Average,High Quality,False
E033,Employee_33,AI,2026-01-21,52,50,83.32,6,2026,1,Jan 2026,104.0,8.67,Good,Below Average,True
E034,Employee_34,Data,2026-01-21,60,50,87.13,10,2026,1,Jan 2026,120.0,6.0,Excellent,Average Quality,True
E035,Employee_35,QA,2026-01-21,78,50,88.11,8,2026,1,Jan 2026,156.0,9.75,Excellent,Average Quality,True
E036,Employee_36,Operations,2026-01-21,56,50,97.79,7,2026,1,Jan 2026,112.0,8.0,Excellent,High Quality,True
E037,Employee_37,AI,2026-01-21,52,50,92.51,8,2026,1,Jan 2026,104.0,6.5,Good,Good Quality,True
E038,Employee_38,Data,2026-01-21,62,50,91.33,8,2026,1,Jan 2026,124.0,7.75,Excellent,Good Quality,True
E039,Employee_39,QA,2026-01-21,68,50,90.57,10,2026,1,Jan 2026,136.0,6.8,Excellent,Good Quality,True
E040,Employee_40,Operations,2026-01-21,44,50,92.35,9,2026,1,Jan 2026,88.0,4.89,Below Average,Good Quality,False
E041,Employee_41,AI,2026-01-21,56,50,94.56,6,2026,1,Jan 2026,112.0,9.33,Excellent,Good Quality,True
E042,Employee_42,Data,2026-01-21,61,50,93.57,7,2026,1,Jan 2026,122.0,8.71,Excellent,Good Quality,True
E043,Employee_43,QA,2026-01-21,55,50,91.68,8,2026,1,Jan 2026,110.0,6.88,Excellent,Good Quality,True
E044,Employee_44,Operations,2026-01-21,46,50,95.1,7,2026,1,Jan 2026,92.0,6.57,Average,High Quality,False
E045,Employee_45,AI,2026-01-21,55,50,93.83,8,2026,1,Jan 2026,110.0,6.88,Excellent,Good Quality,True
E046,Employee_46,Data,2026-01-21,52,50,85.35,7,2026,1,Jan 2026,104.0,7.43,Good,Average Quality,True
E047,Employee_47,QA,2026-01-21,59,50,92.05,8,2026,1,Jan 2026,118.0,7.38,Excellent,Good Quality,True
E048,Employee_48,Operations,2026-01-21,42,50,91.14,9,2026,1,Jan 2026,84.0,4.67,Below Average,Good Quality,False
E049,Employee_49,AI,2026-01-21,53,50,94.77,8,2026,1,Jan 2026,106.0,6.62,Good,Good Quality,True
E050,Employee_50,Data,2026-01-21,56,50,83.17,9,2026,1,Jan 2026,112.0,6.22,Excellent,Below Average,True
E001,Employee_01,AI,2026-01-22,62,50,100.0,8,2026,1,Jan 2026,124.0,7.75,Excellent,High Quality,True
E002,Employee_02,Data,2026-01-22,51,50,90.23,10,2026,1,Jan 2026,102.0,5.1,Good,Good Quality,True
E003,Employee_03,QA,2026-01-22,53,50,89.42,10,2026,1,Jan 2026,106.0,5.3,Good,Average Quality,True
E004,Employee_04,Operations,2026-01-22,61,50,97.64,8,2026,1,Jan 2026,122.0,7.62,Excellent,High Quality,True
E005,Employee_05,AI,2026-01-22,25,50,100.0,10,2026,1,Jan 2026,50.0,2.5,Poor,High Quality,False
E006,Employee_06,Data,2026-01-22,63,50,94.1,10,2026,1,Jan 2026,126.0,6.3,Excellent,Good Quality,True
E007,Employee_07,QA,2026-01-22,52,50,98.08,10,2026,1,Jan 2026,104.0,5.2,Good,High Quality,True
E008,Employee_08,Operations,2026-01-22,60,50,98.11,9,2026,1,Jan 2026,120.0,6.67,Excellent,High Quality,True
E009,Employee_09,AI,2026-01-22,44,50,95.88,7,2026,1,Jan 2026,88.0,6.29,Below Average,High Quality,False
E010,Employee_10,Data,2026-01-22,56,50,87.64,6,2026,1,Jan 2026,112.0,9.33,Excellent,Average Quality,True
E011,Employee_11,QA,2026-01-22,42,50,94.03,8,2026,1,Jan 2026,84.0,5.25,Below Average,Good Quality,False
E012,Employee_12,Operations,2026-01-22,46,50,89.52,7,2026,1,Jan 2026,92.0,6.57,Average,Average Quality,False
E013,Employee_13,AI,2026-01-22,49,50,91.77,6,2026,1,Jan 2026,98.0,8.17,Average,Good Quality,False
E014,Employee_14,Data,2026-01-22,47,50,82.51,9,2026,1,Jan 2026,94.0,5.22,Average,Below Average,False
E015,Employee_15,QA,2026-01-22,40,50,93.17,9,2026,1,Jan 2026,80.0,4.44,Below Average,Good Quality,False
E016,Employee_16,Operations,2026-01-22,36,50,98.3,10,2026,1,Jan 2026,72.0,3.6,Poor,High Quality,False
E017,Employee_17,AI,2026-01-22,41,50,88.04,10,2026,1,Jan 2026,82.0,4.1,Below Average,Average Quality,False
E018,Employee_18,Data,2026-01-22,32,50,95.16,7,2026,1,Jan 2026,64.0,4.57,Poor,High Quality,False
E019,Employee_19,QA,2026-01-22,47,50,96.37,6,2026,1,Jan 2026,94.0,7.83,Average,High Quality,False
E020,Employee_20,Operations,2026-01-22,55,50,94.1,6,2026,1,Jan 2026,110.0,9.17,Excellent,Good Quality,True
E021,Employee_21,AI,2026-01-22,52,50,94.34,9,2026,1,Jan 2026,104.0,5.78,Good,Good Quality,True
E022,Employee_22,Data,2026-01-22,34,50,100.0,6,2026,1,Jan 2026,68.0,5.67,Poor,High Quality,False
E023,Employee_23,QA,2026-01-22,47,50,88.92,9,2026,1,Jan 2026,94.0,5.22,Average,Average Quality,False
E024,Employee_24,Operations,2026-01-22,41,50,90.33,7,2026,1,Jan 2026,82.0,5.86,Below Average,Good Quality,False
E025,Employee_25,AI,2026-01-22,55,50,94.61,6,2026,1,Jan 2026,110.0,9.17,Excellent,Good Quality,True
E026,Employee_26,Data,2026-01-22,39,50,95.74,7,2026,1,Jan 2026,78.0,5.57,Poor,High Quality,False
E027,Employee_27,QA,2026-01-22,49,50,96.24,10,2026,1,Jan 2026,98.0,4.9,Average,High Quality,False
E028,Employee_28,Operations,2026-01-22,58,50,95.27,7,2026,1,Jan 2026,116.0,8.29,Excellent,High Quality,True
E029,Employee_29,AI,2026-01-22,53,50,91.05,10,2026,1,Jan 2026,106.0,5.3,Good,Good Quality,True
E030,Employee_30,Data,2026-01-22,54,50,93.04,8,2026,1,Jan 2026,108.0,6.75,Good,Good Quality,True
E031,Employee_31,QA,2026-01-22,45,50,93.22,10,2026,1,Jan 2026,90.0,4.5,Average,Good Quality,False
E032,Employee_32,Operations,2026-01-22,53,50,95.92,7,2026,1,Jan 2026,106.0,7.57,Good,High Quality,True
E033,Employee_33,AI,2026-01-22,45,50,93.33,6,2026,1,Jan 2026,90.0,7.5,Average,Good Quality,False
E034,Employee_34,Data,2026-01-22,29,50,94.54,9,2026,1,Jan 2026,58.0,3.22,Poor,Good Quality,False
E035,Employee_35,QA,2026-01-22,60,50,95.72,8,2026,1,Jan 2026,120.0,7.5,Excellent,High Quality,True
E036,Employee_36,Operations,2026-01-22,43,50,95.84,7,2026,1,Jan 2026,86.0,6.14,Below Average,High Quality,False
E037,Employee_37,AI,2026-01-22,42,50,94.04,7,2026,1,Jan 2026,84.0,6.0,Below Average,Good Quality,False
E038,Employee_38,Data,2026-01-22,48,50,100.0,9,2026,1,Jan 2026,96.0,5.33,Average,High Quality,False
E039,Employee_39,QA,2026-01-22,65,50,95.52,10,2026,1,Jan 2026,130.0,6.5,Excellent,High Quality,True
E040,Employee_40,Operations,2026-01-22,57,50,94.88,6,2026,1,Jan 2026,114.0,9.5,Excellent,Good Quality,True
E041,Employee_41,AI,2026-01-22,35,50,96.46,10,2026,1,Jan 2026,70.0,3.5,Poor,High Quality,False
E042,Employee_42,Data,2026-01-22,31,50,90.47,7,2026,1,Jan 2026,62.0,4.43,Poor,Good Quality,False
E043,Employee_43,QA,2026-01-22,39,50,95.42,10,2026,1,Jan 2026,78.0,3.9,Poor,High Quality,False
E044,Employee_44,Operations,2026-01-22,43,50,91.71,9,2026,1,Jan 2026,86.0,4.78,Below Average,Good Quality,False
E045,Employee_45,AI,2026-01-22,68,50,97.11,8,2026,1,Jan 2026,136.0,8.5,Excellent,High Quality,True
E046,Employee_46,Data,2026-01-22,28,50,92.89,6,2026,1,Jan 2026,56.0,4.67,Poor,Good Quality,False
E047,Employee_47,QA,2026-01-22,43,50,88.0,10,2026,1,Jan 2026,86.0,4.3,Below Average,Average Quality,False
E048,Employee_48,Operations,2026-01-22,60,50,91.63,6,2026,1,Jan 2026,120.0,10.0,Excellent,Good Quality,True
E049,Employee_49,AI,2026-01-22,67,50,91.73,7,2026,1,Jan 2026,134.0,9.57,Excellent,Good Quality,True
E050,Employee_50,Data,2026-01-22,53,50,93.43,7,2026,1,Jan 2026,106.0,7.57,Good,Good Quality,True
E001,Employee_01,AI,2026-01-23,55,50,100.0,9,2026,1,Jan 2026,110.0,6.11,Excellent,High Quality,True
E002,Employee_02,Data,2026-01-23,53,50,90.33,7,2026,1,Jan 2026,106.0,7.57,Good,Good Quality,True
E003,Employee_03,QA,2026-01-23,60,50,95.65,6,2026,1,Jan 2026,120.0,10.0,Excellent,High Quality,True
E004,Employee_04,Operations,2026-01-23,46,50,95.86,10,2026,1,Jan 2026,92.0,4.6,Average,High Quality,False
E005,Employee_05,AI,2026-01-23,51,50,92.69,9,2026,1,Jan 2026,102.0,5.67,Good,Good Quality,True
E006,Employee_06,Data,2026-01-23,35,50,89.35,10,2026,1,Jan 2026,70.0,3.5,Poor,Average Quality,False
E007,Employee_07,QA,2026-01-23,45,50,94.16,6,2026,1,Jan 2026,90.0,7.5,Average,Good Quality,False
E008,Employee_08,Operations,2026-01-23,27,50,87.86,10,2026,1,Jan 2026,54.0,2.7,Poor,Average Quality,False
E009,Employee_09,AI,2026-01-23,61,50,90.66,6,2026,1,Jan 2026,122.0,10.17,Excellent,Good Quality,True
E010,Employee_10,Data,2026-01-23,54,50,85.16,6,2026,1,Jan 2026,108.0,9.0,Good,Average Quality,True
E011,Employee_11,QA,2026-01-23,55,50,90.83,8,2026,1,Jan 2026,110.0,6.88,Excellent,Good Quality,True
E012,Employee_12,Operations,2026-01-23,39,50,91.02,9,2026,1,Jan 2026,78.0,4.33,Poor,Good Quality,False
E013,Employee_13,AI,2026-01-23,49,50,95.2,7,2026,1,Jan 2026,98.0,7.0,Average,High Quality,False
E014,Employee_14,Data,2026-01-23,45,50,89.32,10,2026,1,Jan 2026,90.0,4.5,Average,Average Quality,False
E015,Employee_15,QA,2026-01-23,56,50,90.7,9,2026,1,Jan 2026,112.0,6.22,Excellent,Good Quality,True
E016,Employee_16,Operations,2026-01-23,60,50,94.38,7,2026,1,Jan 2026,120.0,8.57,Excellent,Good Quality,True
E017,Employee_17,AI,2026-01-23,51,50,92.51,8,2026,1,Jan 2026,102.0,6.38,Good,Good Quality,True
E018,Employee_18,Data,2026-01-23,42,50,100.0,8,2026,1,Jan 2026,84.0,5.25,Below Average,High Quality,False
E019,Employee_19,QA,2026-01-23,57,50,92.51,6,2026,1,Jan 2026,114.0,9.5,Excellent,Good Quality,True
E020,Employee_20,Operations,2026-01-23,60,50,92.3,8,2026,1,Jan 2026,120.0,7.5,Excellent,Good Quality,True
E021,Employee_21,AI,2026-01-23,48,50,97.12,8,2026,1,Jan 2026,96.0,6.0,Average,High Quality,False
E022,Employee_22,Data,2026-01-23,52,50,95.55,6,2026,1,Jan 2026,104.0,8.67,Good,High Quality,True
E023,Employee_23,QA,2026-01-23,49,50,86.26,9,2026,1,Jan 2026,98.0,5.44,Average,Average Quality,False
E024,Employee_24,Operations,2026-01-23,55,50,88.66,8,2026,1,Jan 2026,110.0,6.88,Excellent,Average Quality,True
E025,Employee_25,AI,2026-01-23,64,50,95.52,7,2026,1,Jan 2026,128.0,9.14,Excellent,High Quality,True
E026,Employee_26,Data,2026-01-23,62,50,98.88,9,2026,1,Jan 2026,124.0,6.89,Excellent,High Quality,True
E027,Employee_27,QA,2026-01-23,56,50,93.47,10,2026,1,Jan 2026,112.0,5.6,Excellent,Good Quality,True
E028,Employee_28,Operations,2026-01-23,53,50,90.41,7,2026,1,Jan 2026,106.0,7.57,Good,Good Quality,True
E029,Employee_29,AI,2026-01-23,58,50,94.18,9,2026,1,Jan 2026,116.0,6.44,Excellent,Good Quality,True
E030,Employee_30,Data,2026-01-23,47,50,100.0,7,2026,1,Jan 2026,94.0,6.71,Average,High Quality,False
E031,Employee_31,QA,2026-01-23,31,50,98.46,10,2026,1,Jan 2026,62.0,3.1,Poor,High Quality,False
E032,Employee_32,Operations,2026-01-23,50,50,97.63,6,2026,1,Jan 2026,100.0,8.33,Good,High Quality,True
E033,Employee_33,AI,2026-01-23,58,50,100.0,9,2026,1,Jan 2026,116.0,6.44,Excellent,High Quality,True
E034,Employee_34,Data,2026-01-23,41,50,91.84,10,2026,1,Jan 2026,82.0,4.1,Below Average,Good Quality,False
E035,Employee_35,QA,2026-01-23,49,50,86.89,8,2026,1,Jan 2026,98.0,6.12,Average,Average Quality,False
E036,Employee_36,Operations,2026-01-23,53,50,93.22,8,2026,1,Jan 2026,106.0,6.62,Good,Good Quality,True
E037,Employee_37,AI,2026-01-23,51,50,90.27,10,2026,1,Jan 2026,102.0,5.1,Good,Good Quality,True
E038,Employee_38,Data,2026-01-23,40,50,88.19,7,2026,1,Jan 2026,80.0,5.71,Below Average,Average Quality,False
E039,Employee_39,QA,2026-01-23,43,50,89.09,8,2026,1,Jan 2026,86.0,5.38,Below Average,Average Quality,False
E040,Employee_40,Operations,2026-01-23,44,50,93.35,6,2026,1,Jan 2026,88.0,7.33,Below Average,Good Quality,False
E041,Employee_41,AI,2026-01-23,48,50,92.69,7,2026,1,Jan 2026,96.0,6.86,Average,Good Quality,False
E042,Employee_42,Data,2026-01-23,31,50,86.97,8,2026,1,Jan 2026,62.0,3.88,Poor,Average Quality,False
E043,Employee_43,QA,2026-01-23,41,50,94.79,8,2026,1,Jan 2026,82.0,5.12,Below Average,Good Quality,False
E044,Employee_44,Operations,2026-01-23,43,50,93.72,8,2026,1,Jan 2026,86.0,5.38,Below Average,Good Quality,False
E045,Employee_45,AI,2026-01-23,41,50,86.31,8,2026,1,Jan 2026,82.0,5.12,Below Average,Average Quality,False
E046,Employee_46,Data,2026-01-23,48,50,92.75,9,2026,1,Jan 2026,96.0,5.33,Average,Good Quality,False
E047,Employee_47,QA,2026-01-23,37,50,90.98,8,2026,1,Jan 2026,74.0,4.62,Poor,Good Quality,False
E048,Employee_48,Operations,2026-01-23,48,50,94.83,8,2026,1,Jan 2026,96.0,6.0,Average,Good Quality,False
E049,Employee_49,AI,2026-01-23,45,50,95.76,6,2026,1,Jan 2026,90.0,7.5,Average,High Quality,False
E050,Employee_50,Data,2026-01-23,55,50,90.62,8,2026,1,Jan 2026,110.0,6.88,Excellent,Good Quality,True
E001,Employee_01,AI,2026-01-24,54,50,97.47,8,2026,1,Jan 2026,108.0,6.75,Good,High Quality,True
E002,Employee_02,Data,2026-01-24,64,50,88.73,7,2026,1,Jan 2026,128.0,9.14,Excellent,Average Quality,True
E003,Employee_03,QA,2026-01-24,42,50,94.99,10,2026,1,Jan 2026,84.0,4.2,Below Average,Good Quality,False
E004,Employee_04,Operations,2026-01-24,47,50,87.26,7,2026,1,Jan 2026,94.0,6.71,Average,Average Quality,False
E005,Employee_05,AI,2026-01-24,49,50,97.16,8,2026,1,Jan 2026,98.0,6.12,Average,High Quality,False
E006,Employee_06,Data,2026-01-24,48,50,87.73,9,2026,1,Jan 2026,96.0,5.33,Average,Average Quality,False
E007,Employee_07,QA,2026-01-24,53,50,89.64,10,2026,1,Jan 2026,106.0,5.3,Good,Average Quality,True
E008,Employee_08,Operations,2026-01-24,44,50,87.75,7,2026,1,Jan 2026,88.0,6.29,Below Average,Average Quality,False
E009,Employee_09,AI,2026-01-24,62,50,89.69,9,2026,1,Jan 2026,124.0,6.89,Excellent,Average Quality,True
E010,Employee_10,Data,2026-01-24,48,50,95.32,10,2026,1,Jan 2026,96.0,4.8,Average,High Quality,False
E011,Employee_11,QA,2026-01-24,51,50,94.65,10,2026,1,Jan 2026,102.0,5.1,Good,Good Quality,True
E012,Employee_12,Operations,2026-01-24,49,50,86.58,7,2026,1,Jan 2026,98.0,7.0,Average,Average Quality,False
E013,Employee_13,AI,2026-01-24,50,50,90.46,10,2026,1,Jan 2026,100.0,5.0,Good,Good Quality,True
E014,Employee_14,Data,2026-01-24,45,50,90.66,8,2026,1,Jan 2026,90.0,5.62,Average,Good Quality,False
E015,Employee_15,QA,2026-01-24,49,50,89.58,7,2026,1,Jan 2026,98.0,7.0,Average,Average Quality,False
E016,Employee_16,Operations,2026-01-24,40,50,96.83,8,2026,1,Jan 2026,80.0,5.0,Below Average,High Quality,False
E017,Employee_17,AI,2026-01-24,56,50,89.37,9,2026,1,Jan 2026,112.0,6.22,Excellent,Average Quality,True
E018,Employee_18,Data,2026-01-24,37,50,90.31,10,2026,1,Jan 2026,74.0,3.7,Poor,Good Quality,False
E019,Employee_19,QA,2026-01-24,59,50,89.98,9,2026,1,Jan 2026,118.0,6.56,Excellent,Average Quality,True
E020,Employee_20,Operations,2026-01-24,39,50,92.23,9,2026,1,Jan 2026,78.0,4.33,Poor,Good Quality,False
E021,Employee_21,AI,2026-01-24,54,50,95.03,7,2026,1,Jan 2026,108.0,7.71,Good,High Quality,True
E022,Employee_22,Data,2026-01-24,71,50,92.32,9,2026,1,Jan 2026,142.0,7.89,Excellent,Good Quality,True
E023,Employee_23,QA,2026-01-24,62,50,99.24,9,2026,1,Jan 2026,124.0,6.89,Excellent,High Quality,True
E024,Employee_24,Operations,2026-01-24,52,50,88.45,7,2026,1,Jan 2026,104.0,7.43,Good,Average Quality,True
E025,Employee_25,AI,2026-01-24,48,50,94.27,7,2026,1,Jan 2026,96.0,6.86,Average,Good Quality,False
E026,Employee_26,Data,2026-01-24,47,50,99.7,9,2026,1,Jan 2026,94.0,5.22,Average,High Quality,False
E027,Employee_27,QA,2026-01-24,44,50,91.92,7,2026,1,Jan 2026,88.0,6.29,Below Average,Good Quality,False
E028,Employee_28,Operations,2026-01-24,57,50,96.1,6,2026,1,Jan 2026,114.0,9.5,Excellent,High Quality,True
E029,Employee_29,AI,2026-01-24,28,50,98.92,9,2026,1,Jan 2026,56.0,3.11,Poor,High Quality,False
E030,Employee_30,Data,2026-01-24,62,50,93.14,9,2026,1,Jan 2026,124.0,6.89,Excellent,Good Quality,True
E031,Employee_31,QA,2026-01-24,70,50,90.4,8,2026,1,Jan 2026,140.0,8.75,Excellent,Good Quality,True
E032,Employee_32,Operations,2026-01-24,55,50,98.6,10,2026,1,Jan 2026,110.0,5.5,Excellent,High Quality,True
E033,Employee_33,AI,2026-01-24,53,50,100.0,7,2026,1,Jan 2026,106.0,7.57,Good,High Quality,True
E034,Employee_34,Data,2026-01-24,56,50,95.85,8,2026,1,Jan 2026,112.0,7.0,Excellent,High Quality,True
E035,Employee_35,QA,2026-01-24,48,50,94.38,10,2026,1,Jan 2026,96.0,4.8,Average,Good Quality,False
E036,Employee_36,Operations,2026-01-24,47,50,96.17,6,2026,1,Jan 2026,94.0,7.83,Average,High Quality,False
E037,Employee_37,AI,2026-01-24,42,50,90.93,10,2026,1,Jan 2026,84.0,4.2,Below Average,Good Quality,False
E038,Employee_38,Data,2026-01-24,38,50,100.0,7,2026,1,Jan 2026,76.0,5.43,Poor,High Quality,False
E039,Employee_39,QA,2026-01-24,50,50,90.6,8,2026,1,Jan 2026,100.0,6.25,Good,Good Quality,True
E040,Employee_40,Operations,2026-01-24,57,50,93.34,9,2026,1,Jan 2026,114.0,6.33,Excellent,Good Quality,True
E041,Employee_41,AI,2026-01-24,50,50,93.82,7,2026,1,Jan 2026,100.0,7.14,Good,Good Quality,True
E042,Employee_42,Data,2026-01-24,54,50,96.34,10,2026,1,Jan 2026,108.0,5.4,Good,High Quality,True
E043,Employee_43,QA,2026-01-24,39,50,97.04,6,2026,1,Jan 2026,78.0,6.5,Poor,High Quality,False
E044,Employee_44,Operations,2026-01-24,40,50,89.25,10,2026,1,Jan 2026,80.0,4.0,Below Average,Average Quality,False
E045,Employee_45,AI,2026-01-24,42,50,88.04,6,2026,1,Jan 2026,84.0,7.0,Below Average,Average Quality,False
E046,Employee_46,Data,2026-01-24,54,50,93.59,6,2026,1,Jan 2026,108.0,9.0,Good,Good Quality,True
E047,Employee_47,QA,2026-01-24,40,50,96.44,9,2026,1,Jan 2026,80.0,4.44,Below Average,High Quality,False
E048,Employee_48,Operations,2026-01-24,47,50,90.41,9,2026,1,Jan 2026,94.0,5.22,Average,Good Quality,False
E049,Employee_49,AI,2026-01-24,45,50,98.59,6,2026,1,Jan 2026,90.0,7.5,Average,High Quality,False
E050,Employee_50,Data,2026-01-24,48,50,98.41,10,2026,1,Jan 2026,96.0,4.8,Average,High Quality,False
E001,Employee_01,AI,2026-01-25,31,50,97.18,7,2026,1,Jan 2026,62.0,4.43,Poor,High Quality,False
E002,Employee_02,Data,2026-01-25,49,50,91.04,10,2026,1,Jan 2026,98.0,4.9,Average,Good Quality,False
E003,Employee_03,QA,2026-01-25,52,50,88.42,6,2026,1,Jan 2026,104.0,8.67,Good,Average Quality,True
E004,Employee_04,Operations,2026-01-25,52,50,95.97,10,2026,1,Jan 2026,104.0,5.2,Good,High Quality,True
E005,Employee_05,AI,2026-01-25,59,50,92.37,10,2026,1,Jan 2026,118.0,5.9,Excellent,Good Quality,True
E006,Employee_06,Data,2026-01-25,49,50,94.09,9,2026,1,Jan 2026,98.0,5.44,Average,Good Quality,False
E007,Employee_07,QA,2026-01-25,62,50,89.74,9,2026,1,Jan 2026,124.0,6.89,Excellent,Average Quality,True
E008,Employee_08,Operations,2026-01-25,49,50,93.26,9,2026,1,Jan 2026,98.0,5.44,Average,Good Quality,False
E009,Employee_09,AI,2026-01-25,65,50,88.8,6,2026,1,Jan 2026,130.0,10.83,Excellent,Average Quality,True
E010,Employee_10,Data,2026-01-25,52,50,94.4,9,2026,1,Jan 2026,104.0,5.78,Good,Good Quality,True
E011,Employee_11,QA,2026-01-25,64,50,95.91,10,2026,1,Jan 2026,128.0,6.4,Excellent,High Quality,True
E012,Employee_12,Operations,2026-01-25,43,50,89.52,8,2026,1,Jan 2026,86.0,5.38,Below Average,Average Quality,False
E013,Employee_13,AI,2026-01-25,49,50,94.28,8,2026,1,Jan 2026,98.0,6.12,Average,Good Quality,False
E014,Employee_14,Data,2026-01-25,63,50,87.44,7,2026,1,Jan 2026,126.0,9.0,Excellent,Average Quality,True
E015,Employee_15,QA,2026-01-25,52,50,89.72,8,2026,1,Jan 2026,104.0,6.5,Good,Average Quality,True
E016,Employee_16,Operations,2026-01-25,63,50,96.79,6,2026,1,Jan 2026,126.0,10.5,Excellent,High Quality,True
E017,Employee_17,AI,2026-01-25,55,50,93.13,6,2026,1,Jan 2026,110.0,9.17,Excellent,Good Quality,True
E018,Employee_18,Data,2026-01-25,39,50,100.0,7,2026,1,Jan 2026,78.0,5.57,Poor,High Quality,False
E019,Employee_19,QA,2026-01-25,48,50,99.46,10,2026,1,Jan 2026,96.0,4.8,Average,High Quality,False
E020,Employee_20,Operations,2026-01-25,52,50,90.67,8,2026,1,Jan 2026,104.0,6.5,Good,Good Quality,True
E021,Employee_21,AI,2026-01-25,41,50,95.59,9,2026,1,Jan 2026,82.0,4.56,Below Average,High Quality,False
E022,Employee_22,Data,2026-01-25,45,50,88.76,9,2026,1,Jan 2026,90.0,5.0,Average,Average Quality,False
E023,Employee_23,QA,2026-01-25,39,50,87.25,9,2026,1,Jan 2026,78.0,4.33,Poor,Average Quality,False
E024,Employee_24,Operations,2026-01-25,60,50,97.76,6,2026,1,Jan 2026,120.0,10.0,Excellent,High Quality,True
E025,Employee_25,AI,2026-01-25,67,50,98.34,7,2026,1,Jan 2026,134.0,9.57,Excellent,High Quality,True
E026,Employee_26,Data,2026-01-25,54,50,87.3,9,2026,1,Jan 2026,108.0,6.0,Good,Average Quality,True
E027,Employee_27,QA,2026-01-25,36,50,88.52,7,2026,1,Jan 2026,72.0,5.14,Poor,Average Quality,False
E028,Employee_28,Operations,2026-01-25,64,50,94.09,10,2026,1,Jan 2026,128.0,6.4,Excellent,Good Quality,True
E029,Employee_29,AI,2026-01-25,38,50,93.49,7,2026,1,Jan 2026,76.0,5.43,Poor,Good Quality,False
E030,Employee_30,Data,2026-01-25,46,50,93.53,9,2026,1,Jan 2026,92.0,5.11,Average,Good Quality,False
E031,Employee_31,QA,2026-01-25,70,50,93.62,8,2026,1,Jan 2026,140.0,8.75,Excellent,Good Quality,True
E032,Employee_32,Operations,2026-01-25,51,50,87.79,10,2026,1,Jan 2026,102.0,5.1,Good,Average Quality,True
E033,Employee_33,AI,2026-01-25,54,50,100.0,10,2026,1,Jan 2026,108.0,5.4,Good,High Quality,True
E034,Employee_34,Data,2026-01-25,34,50,92.27,8,2026,1,Jan 2026,68.0,4.25,Poor,Good Quality,False
E035,Employee_35,QA,2026-01-25,62,50,96.32,10,2026,1,Jan 2026,124.0,6.2,Excellent,High Quality,True
E036,Employee_36,Operations,2026-01-25,35,50,93.67,7,2026,1,Jan 2026,70.0,5.0,Poor,Good Quality,False
E037,Employee_37,AI,2026-01-25,61,50,99.02,9,2026,1,Jan 2026,122.0,6.78,Excellent,High Quality,True
E038,Employee_38,Data,2026-01-25,63,50,94.93,10,2026,1,Jan 2026,126.0,6.3,Excellent,Good Quality,True
E039,Employee_39,QA,2026-01-25,38,50,92.84,7,2026,1,Jan 2026,76.0,5.43,Poor,Good Quality,False
E040,Employee_40,Operations,2026-01-25,52,50,91.85,9,2026,1,Jan 2026,104.0,5.78,Good,Good Quality,True
E041,Employee_41,AI,2026-01-25,46,50,96.24,9,2026,1,Jan 2026,92.0,5.11,Average,High Quality,False
E042,Employee_42,Data,2026-01-25,56,50,93.88,8,2026,1,Jan 2026,112.0,7.0,Excellent,Good Quality,True
